44	36	23	17	17	17	17	16	19	28	37	15	13	10	6	7	8	7	8	4	7	6	7	6	4	4	4	5	8	6	6	4	
45	83	57	51	66	64	64	60	62	80	125	69	68	38	26	37	40	27	18	10	17	18	16	19	16	16	16	17	23	14	13	8	
46	85	58	52	68	65	66	64	65	86	131	72	76	43	28	40	43	30	23	12	19	19	18	20	19	17	17	21	28	17	17	11	
47	85	60	52	68	65	68	67	69	89	136	78	82	48	32	44	48	35	26	17	23	22	21	22	20	19	18	21	29	18	17	11	
48	84	57	51	66	64	64	61	63	83	126	70	70	39	27	38	41	28	19	11	18	19	16	19	16	16	16	18	24	14	14	9	
49	82	56	50	65	63	63	59	61	79	124	68	67	37	26	37	40	27	18	10	17	18	16	19	16	16	16	17	23	14	13	8	
50	84	57	51	66	64	64	61	64	83	130	70	70	40	27	38	41	28	19	11	18	19	17	20	17	17	17	19	25	15	15	10	
51	36	23	16	16	16	16	15	18	27	34	14	12	9	5	6	7	7	8	4	7	6	7	6	4	4	4	5	8	6	6	4	
52	85	59	52	68	65	67	66	66	88	133	77	81	46	30	43	46	34	25	16	22	21	20	22	20	19	18	21	28	17	17	11	
53	85	59	52	68	65	67	66	66	87	132	76	80	45	29	42	45	33	24	15	21	20	19	21	20	19	18	21	28	17	17	11	
54	85	59	52	68	65	67	66	66	88	137	73	71	45	32	39	48	32	23	14	23	21	20	25	20	18	17	22	31	18	17	11	
55	99	81	74	111	87	93	105	144	193	235	153	145	108	87	121	143	100	81	48	65	66	33	38	37	39	36	50	75	49	33	24	
56	93	72	64	95	82	87	94	118	172	216	143	130	91	73	94	118	73	59	35	54	55	29	34	35	34	33	42	64	36	25	16	
57	89	65	56	79	72	74	82	92	128	165	102	102	60	49	56	78	54	40	25	40	34	22	28	31	29	25	32	45	25	22	14	
58	83	57	51	67	64	64	61	65	89	133	67	64	41	28	34	43	24	19	10	16	19	17	23	16	16	16	20	29	15	15	10	
59	82	56	50	65	63	63	59	63	83	130	64	62	39	27	33	42	23	18	9	15	18	16	22	15	15	15	17	27	14	14	9	
60	85	58	52	68	65	66	65	70	93	134	71	68	43	30	35	46	26	21	11	20	19	18	23	19	18	16	22	30	18	17	11	
61	85	59	53	68	66	66	66	72	94	137	73	71	45	32	39	48	32	23	14	23	21	20	25	20	18	17	22	31	18	17	11	
62	99	81	74	111	87	93	105	144	193	235	153	145	108	87	121	143	100	81	48	65	66	33	38	37	39	36	50	75	49	33	24	
63	86	59	54	68	68	68	67	73	96	140	76	72	48	33	41	50	33	25	15	24	22	21	25	20	18	17	22	31	19	17	11	
64	96	74	67	99	82	89	99	124	181	224	147	135	98	77	104	128	80	63	38	56	59	29	35	36	35	35	44	67	41	28	19	
