4376	4188	4116	4188	4188	4188	4188	4174	4212	4188	4116	4116	3774	3774	3923	3949	3923	3923	3718	3708	3708	3774	4054	3774	4054	4054	3923	3923	3774	3923	
4307	4116	4078	4116	4116	4116	4174	4116	4188	4174	4078	4078	3718	3718	3774	3923	3774	3774	3708	3688	3688	3718	3934	3772	3923	3923	3774	3774	3772	3774	
4212	4078	4069	4078	4078	4078	4116	4078	4174	4116	3949	3949	3708	3708	3718	3774	3718	3718	3688	3682	3682	3708	3923	3718	3774	3774	3772	3772	3718	3772	
4188	4069	4001	4069	4069	4069	4078	4069	4116	4078	3923	3923	3689	3688	3708	3718	3708	3708	3682	3674	3674	3682	3774	3708	3772	3772	3718	3718	3708	3718	
4116	4001	3819	4014	4014	4014	4069	4014	4078	4014	3774	3774	3688	3674	3688	3708	3688	3688	3674	3667	3651	3674	3718	3682	3718	3718	3708	3708	3682	3708	
4078	3819	3708	4001	4001	3708	4014	3870	4014	3718	3718	3718	3674	3667	3674	3688	3674	3674	3667	3651	3631	3651	3708	3674	3708	3708	3682	3682	3674	3682	
4001	3708	3689	3819	3708	3689	3708	3708	3708	3708	3708	3708	3667	3651	3667	3674	3667	3667	3651	3631	3624	3631	3682	3651	3682	3682	3674	3674	3651	3674	
3819	3689	3688	3708	3689	3688	3689	3689	3689	3689	3689	3689	3651	3631	3651	3667	3651	3651	3631	3624	3623	3624	3674	3631	3674	3674	3651	3651	3620	3651	
3708	3688	3674	3689	3688	3674	3688	3688	3688	3688	3688	3688	3631	3624	3631	3651	3631	3631	3624	3623	3620	3623	3651	3620	3651	3651	3620	3620	3549	3549	
3689	3674	3667	3688	3674	3667	3674	3674	3674	3674	3674	3674	3624	3623	3624	3631	3624	3624	3623	3620	3549	3620	3631	3549	3620	3620	3549	3549	3438	3438	
3688	3667	3651	3674	3667	3651	3667	3667	3667	3667	3667	3667	3623	3620	3623	3624	3623	3623	3620	3549	3438	3549	3624	3438	3549	3549	3438	3438	3398	3398	
3674	3651	3631	3667	3651	3631	3651	3651	3651	3651	3651	3651	3620	3549	3620	3623	3620	3620	3549	3438	3398	3438	3620	3398	3438	3438	3398	3398	3314	3391	
3667	3631	3624	3651	3631	3624	3631	3631	3631	3631	3631	3631	3549	3493	3549	3620	3549	3549	3438	3398	3314	3398	3549	3314	3398	3398	3314	3314	3295	3316	
3651	3624	3623	3631	3624	3623	3624	3624	3624	3624	3624	3624	3493	3438	3493	3549	3438	3438	3398	3314	3295	3314	3438	3295	3314	3314	3295	3295	3279	3314	
3631	3623	3620	3624	3623	3620	3623	3623	3623	3623	3623	3623	3438	3398	3438	3493	3398	3398	3314	3295	3279	3295	3398	3279	3295	3295	3279	3279	3273	3295	
3624	3620	3493	3623	3620	3549	3620	3620	3620	3620	3620	3620	3398	3314	3398	3438	3314	3314	3295	3279	3273	3279	3314	3273	3279	3279	3273	3273	3235	3279	
3623	3493	3438	3620	3493	3493	3549	3549	3549	3549	3549	3549	3314	3295	3314	3398	3295	3295	3279	3273	3265	3273	3295	3235	3273	3273	3235	3235	3195	3273	
3620	3438	3314	3493	3438	3438	3493	3493	3493	3493	3493	3493	3295	3279	3295	3314	3279	3279	3273	3265	3235	3265	3279	3195	3235	3235	3195	3195	3186	3235	
3493	3314	3295	3438	3314	3314	3438	3438	3438	3438	3438	3438	3279	3273	3279	3295	3273	3273	0	3235	3195	3235	3273	3186	3195	3195	3186	3186	3183	3195	
3438	3279	3279	3314	3295	3295	3314	3398	3398	3398	3398	3398	3273	0	3273	3279	0	0	3265	3196	3186	3195	3265	3183	3186	3186	3183	3183	3169	3186	
3314	3273	3273	3295	3279	3279	3295	3314	3314	3314	3314	3314	0	3265	0	3273	3265	3265	3235	3195	3183	3186	3235	3169	3183	3183	3169	3169	3168	3183	
3279	3265	3265	3279	3273	3273	3279	3295	3295	3295	3295	3295	3265	3235	3265	0	3235	3235	3196	3186	3169	3183	3195	3168	3169	3169	3168	3168	3146	3169	
3273	3219	3219	3273	3265	3265	3273	3279	3279	3279	3279	3279	3235	3196	3235	3265	3196	3196	3195	3183	3168	3169	3186	3146	3168	3168	3146	3146	3134	3168	
3265	3204	3204	3265	3204	3235	3265	3273	3273	3273	3273	3273	3196	3195	3196	3235	3195	3195	3186	3169	3146	3168	3183	3134	3146	3146	3134	3134	3117	3146	
3219	3197	3197	3204	3197	3204	3235	3265	3265	3265	0	0	3195	3183	3195	3196	3186	3186	3183	3168	3121	3146	3169	3121	3134	3134	3117	3117	3111	3134	
3204	3195	3195	3197	3195	3197	3204	3235	3235	3235	3265	3265	3183	0	3183	3195	3183	3183	0	3146	3118	3134	3168	3117	3117	3117	3111	3111	3101	3117	
3197	3183	3183	3195	3183	3195	3195	3204	3204	3204	3235	3235	0	3169	0	3183	0	0	3169	3121	3111	3121	3146	3111	3111	3111	3101	3101	3099	3111	
3195	3169	3169	3183	0	3183	3183	3195	3195	3196	3204	3204	3169	3168	3169	0	3169	3169	3168	3118	3101	3118	3134	3101	3101	3101	3099	3099	3098	3101	
3183	3168	3168	0	3169	0	0	3183	3183	3195	3196	3196	3168	3146	3168	3169	3168	3168	3146	3111	3099	3117	3121	3099	3099	3099	3098	3098	3083	3099	
